SalePrice,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea
125000,160,2368,5,6,1970,1970,0,0,765,765,600,3,1,7,0,2,440
167900,20,9650,6,5,1977,1977,0,664,1350,1334,0,2,1,6,1,2,630
135000,90,9246,5,5,1973,1973,0,1656,1656,1656,0,4,2,8,0,2,506
52500,30,4118,4,4,1941,1950,0,693,693,693,0,2,1,4,0,0,0
200000,60,13450,7,5,2002,2002,0,216,916,920,941,3,1,8,0,2,492
128500,20,9560,5,7,1972,1972,0,504,864,864,0,3,1,5,0,1,288
123000,20,8294,4,5,1971,1971,0,858,858,872,0,3,1,5,0,4,480
155000,20,13695,6,5,2003,2004,0,300,1114,1114,0,3,1,6,0,2,576
228500,60,9375,8,5,2002,2002,0,1284,1284,1284,885,3,1,7,1,2,647
177000,50,7558,6,6,1928,1950,0,896,896,1172,741,3,1,9,1,2,342
155835,60,11103,7,5,2006,2006,0,728,728,728,728,3,1,8,1,2,440
108500,30,6000,4,4,1920,1950,0,710,960,960,0,2,1,5,0,1,308
262500,20,20781,7,7,1968,2003,68,1203,1568,2156,0,3,1,9,1,2,508
283463,20,15306,8,5,2006,2007,0,1652,1732,1776,0,3,1,7,1,3,712
215000,20,16196,7,5,1998,1998,0,39,1482,1494,0,3,1,5,1,2,514
122000,70,5250,8,5,1872,1987,0,425,684,938,1215,4,1,8,0,0,0
200000,90,11643,5,5,1969,1969,0,748,1248,1338,1296,6,2,12,0,4,968
171000,60,9247,6,6,1962,1962,0,539,858,858,858,4,1,8,1,2,490
134900,50,6000,6,9,1937,2000,0,698,698,786,390,2,1,4,0,2,624
410000,50,14720,8,5,1995,1996,0,1217,2033,2053,1185,4,1,9,1,3,666
235000,60,10316,7,5,2000,2000,0,257,992,992,873,3,1,7,1,3,839
170000,80,10192,7,6,1968,1992,0,570,570,1222,698,4,1,8,1,2,487
110000,20,9477,5,5,1966,1966,0,524,864,892,0,3,1,5,0,1,264
149900,20,12537,5,6,1971,2008,0,344,1078,1078,0,3,1,6,1,2,500
177500,160,2117,6,5,2000,2000,0,378,756,769,804,3,1,5,0,2,440
315000,20,16737,9,5,2004,2005,0,533,1980,1980,0,3,1,8,1,3,770
189000,70,9842,5,6,1921,1998,0,612,612,990,1611,4,1,8,0,2,621
260000,20,16158,7,5,2005,2005,0,256,1530,1530,0,3,1,7,1,2,430
104900,50,12513,4,4,1920,2007,0,715,715,1281,457,4,1,7,1,1,368
156932,60,8499,6,5,2006,2007,0,616,616,616,796,3,1,6,1,2,432
144152,160,3180,7,5,2005,2005,0,600,600,520,600,2,1,4,0,2,480
216000,60,7500,7,5,2000,2000,0,281,814,814,860,3,1,7,0,2,663
193000,60,9179,7,5,1999,1999,0,240,873,882,908,3,1,7,0,2,588
127000,160,2665,5,6,1977,1977,173,36,757,925,550,4,1,6,1,1,336
144000,120,4435,6,5,2003,2004,0,163,848,848,0,1,1,4,0,2,420
232000,20,10635,8,5,2003,2003,972,315,1657,1668,0,3,1,8,1,2,502
105000,50,5400,4,6,1920,1950,105,420,840,840,534,2,1,6,0,1,338
165500,80,9600,6,6,1955,1996,0,161,992,1661,0,3,1,8,1,1,377
274300,60,9750,7,6,1998,1998,0,133,1108,1108,989,3,1,8,1,2,583
466500,20,11400,10,5,2001,2002,0,1351,2633,2633,0,2,1,8,2,3,804
250000,60,10625,7,5,2005,2005,0,1026,1026,1026,932,3,1,9,1,3,936
239000,20,10991,8,5,2007,2007,0,1571,1571,1571,0,3,1,7,1,3,722
91000,30,6292,6,5,1930,1950,0,384,768,790,0,2,1,4,0,1,160
117000,50,10998,5,5,1941,1960,420,156,984,984,620,3,1,6,0,2,660
83000,160,1953,6,5,1973,1973,0,174,483,483,504,2,1,5,0,1,264
167500,80,9735,5,5,2006,2007,0,384,384,754,640,3,1,7,0,2,400
58500,30,8212,3,3,1914,1950,0,661,864,864,0,2,1,5,0,1,200
237500,20,12925,6,7,1970,1970,0,340,1205,2117,0,4,1,7,2,2,550
157000,70,7200,7,7,1920,1950,0,596,596,998,764,4,1,8,0,2,576
112000,30,25339,5,7,1918,2007,0,816,816,1416,0,3,1,7,0,2,576
105000,50,9060,6,5,1939,1950,0,356,560,698,560,2,1,6,0,1,280
125500,50,5436,4,8,1922,2007,0,61,796,796,358,3,1,7,0,1,240
250000,60,16692,7,5,1978,1978,469,133,1392,1392,1392,5,1,12,2,2,564
136000,50,8520,6,7,1916,1950,546,0,714,1664,862,5,1,10,1,1,216
377500,20,14892,9,5,2006,2007,0,426,1746,1746,0,3,1,7,2,3,758
131000,50,6000,6,6,1941,1950,0,360,735,869,349,3,1,6,1,2,440
235000,20,9100,7,5,2000,2000,0,125,1525,1525,0,3,1,6,0,2,541
124000,90,8944,5,5,1967,1967,0,1584,1584,1584,0,4,2,8,0,3,792
123000,85,7838,5,5,1967,1967,0,95,864,900,0,3,1,6,1,1,288
163000,190,10800,6,7,1905,2000,0,482,482,1221,691,3,2,7,1,2,672
246578,120,4045,7,5,2006,2006,0,286,1356,1500,0,2,1,6,1,3,648
281213,60,12665,8,5,2005,2006,0,1094,1094,1133,1349,4,1,9,1,3,642
160000,20,57200,5,5,1948,1950,334,60,747,1687,0,3,1,7,2,2,572
137500,70,6120,5,8,1920,2004,0,939,939,939,574,4,1,8,0,1,180
138000,50,7200,5,4,1950,1982,352,676,1208,1136,768,3,1,7,0,1,240
137450,50,6171,6,6,1925,1990,0,712,976,1160,448,3,1,7,1,1,216
120000,50,6000,6,7,1929,1950,0,862,862,950,208,3,1,5,1,1,208
193000,60,7415,6,5,2004,2004,0,80,839,864,729,3,1,8,1,2,398
193879,20,6762,7,5,2006,2006,0,1286,1286,1294,0,2,1,6,1,2,662
282922,20,15256,8,5,2007,2007,0,556,1485,1464,0,3,1,6,0,3,754
105000,50,10410,3,4,1915,1950,0,672,672,694,520,3,1,6,0,3,936
275000,120,3842,8,5,2004,2005,0,221,1594,1646,0,2,1,5,1,2,482
133000,85,8445,5,7,1972,2007,0,112,768,768,0,2,1,5,0,2,396
112000,20,8780,5,5,1985,1985,0,208,833,833,0,3,1,5,0,0,0
125500,70,7740,4,7,1910,1950,0,622,622,741,622,3,1,6,0,2,528
215000,60,20544,7,6,1986,1991,0,791,791,1236,857,3,1,7,1,2,542
230000,60,12420,7,5,2001,2001,0,278,944,944,896,3,1,6,0,2,622
140000,50,9600,6,8,1950,2005,0,736,856,1112,556,3,1,6,0,1,271
90000,90,7200,4,5,1949,1950,0,0,0,1040,0,2,2,6,0,2,420
257000,20,10994,8,5,2005,2006,0,868,1844,1844,0,2,1,7,1,2,620
207000,50,13053,6,7,1923,2000,0,833,833,1053,795,4,1,8,1,2,370
175900,120,3635,7,5,2007,2007,0,398,1386,1569,0,1,1,7,1,3,660
122500,190,11340,4,6,1885,1950,0,777,777,1246,1044,4,2,11,0,2,560
340000,60,16545,8,5,1998,1998,0,503,1284,1310,1140,3,1,7,1,3,1069
124000,20,9204,5,5,1963,1963,872,247,1144,1144,0,3,1,6,0,1,336
223000,20,16381,6,5,1969,1969,0,734,1844,1844,0,3,1,7,1,2,540
179900,60,11700,6,6,1968,1968,0,304,708,708,708,3,1,7,1,2,776
127500,120,4043,6,5,1977,1977,0,709,1069,1069,0,2,1,4,1,2,440
136500,120,4435,6,5,2003,2003,0,162,848,848,0,1,1,3,0,2,420
274970,80,19690,6,7,1966,1966,0,697,697,1575,626,4,1,8,1,2,432
144000,20,9503,5,5,1958,1983,374,193,1024,1344,0,2,1,6,1,1,484
142000,20,10721,6,6,1959,1959,0,1252,1252,1252,0,3,1,7,0,2,528
271000,60,10944,7,5,1994,1994,0,223,1223,1223,904,3,1,5,2,2,525
140000,50,10930,5,6,1945,1950,0,333,913,1048,510,3,1,6,1,1,288
119000,30,7200,5,7,1940,1992,0,278,788,804,0,2,1,4,2,1,240
182900,20,12546,6,7,1981,1981,0,762,1440,1440,0,3,1,7,1,2,467
192140,60,21930,5,5,2005,2005,0,732,732,734,1104,4,1,7,1,2,372
143750,120,4928,6,6,1976,1976,0,0,958,958,0,2,1,5,0,2,440
64500,30,10800,4,6,1927,2007,0,656,656,968,0,4,1,5,0,1,216
186500,60,10261,6,5,2000,2000,0,936,936,962,830,3,1,8,1,2,451
160000,20,17400,5,5,1977,1977,0,190,1126,1126,0,3,1,5,1,2,484
174000,20,8400,6,9,1962,2005,0,1319,1319,1537,0,3,1,7,1,2,462
120500,20,9000,4,6,1971,1971,0,248,864,864,0,3,1,5,0,2,528
394617,20,12444,8,5,2008,2008,0,596,1932,1932,0,2,1,7,1,3,774
149700,20,7407,6,7,1957,1996,0,312,912,1236,0,2,1,6,0,2,923
197000,60,11584,7,6,1979,1979,110,114,539,1040,685,3,1,6,1,2,550
191000,70,11526,6,7,1922,1994,0,588,588,1423,748,3,1,11,1,2,672
149300,120,4426,6,5,2004,2004,0,151,848,848,0,1,1,3,1,2,420
310000,60,11003,10,5,2008,2008,0,252,1017,1026,981,3,1,10,1,3,812
121000,30,8854,6,6,1916,1950,0,952,952,952,0,2,1,4,1,1,192
179600,20,8500,7,5,2004,2004,0,1422,1422,1422,0,3,1,7,0,2,626
129000,85,8400,6,5,1966,1966,627,0,814,913,0,3,1,6,0,1,240
157900,20,26142,5,7,1962,1962,0,595,1188,1188,0,3,1,6,0,1,312
240000,60,10000,8,5,1995,1996,0,141,1220,1220,870,3,1,8,1,2,556
112000,50,11767,4,7,1910,2000,0,560,560,796,550,2,1,6,0,1,384
